epoch,loss,seen_top1,seen_top5,unseen_top1,unseen_top5,learning_rate,model_type,dataset
1,24.166761,0.006316,0.031579,0.025532,0.126809,0.0005,conv,cub
2,6.953508,0.006316,0.031579,0.022553,0.12383,0.0005,conv,cub
3,6.542132,0.006316,0.031579,0.025532,0.124681,0.0005,conv,cub
4,6.44013,0.006316,0.031579,0.025532,0.124681,0.0005,conv,cub
5,6.361478,0.006316,0.036842,0.026809,0.124681,0.0005,conv,cub
6,6.300286,0.006316,0.035263,0.026809,0.124681,0.0005,conv,cub
7,6.259276,0.006316,0.034737,0.031064,0.124681,0.0005,conv,cub
8,6.229941,0.006842,0.035789,0.033191,0.124681,0.0005,conv,cub
9,6.205459,0.01,0.044211,0.031064,0.124681,0.0005,conv,cub
10,6.160438,0.008947,0.061053,0.040851,0.145106,0.0005,conv,cub
11,6.065219,0.012632,0.074737,0.04766,0.163404,0.0005,conv,cub
12,5.959622,0.012105,0.084737,0.049362,0.169787,0.0005,conv,cub
13,5.86264,0.018421,0.097895,0.053617,0.180851,0.0005,conv,cub
14,5.764034,0.026316,0.105789,0.049787,0.197021,0.0005,conv,cub
15,5.6813,0.028421,0.123684,0.051064,0.206809,0.0005,conv,cub
16,5.57829,0.045263,0.189474,0.066809,0.233191,0.0005,conv,cub
17,5.360666,0.056842,0.222105,0.084681,0.274043,0.0005,conv,cub
18,5.23519,0.062105,0.251053,0.081277,0.271064,0.0005,conv,cub
19,5.156931,0.069474,0.286842,0.08766,0.291489,0.0005,conv,cub
20,5.109512,0.068421,0.271053,0.090638,0.300851,0.0005,conv,cub
21,5.127949,0.069474,0.298421,0.091489,0.301277,0.0005,conv,cub
22,5.070008,0.069474,0.286316,0.097447,0.308936,0.0005,conv,cub
23,5.025216,0.088421,0.315263,0.099149,0.312766,0.0005,conv,cub
24,4.978581,0.100526,0.374211,0.105957,0.32383,0.0005,conv,cub
25,4.88315,0.111053,0.416316,0.1,0.320851,0.0005,conv,cub
26,4.756783,0.124211,0.434211,0.097447,0.320426,0.0005,conv,cub
27,4.706789,0.131053,0.441053,0.109362,0.319574,0.0005,conv,cub
28,4.66168,0.133684,0.453158,0.10766,0.311064,0.0005,conv,cub
29,4.619947,0.140526,0.461053,0.114894,0.317021,0.0005,conv,cub
30,4.609044,0.14,0.472105,0.112766,0.30766,0.0005,conv,cub
31,4.554911,0.150526,0.475263,0.114043,0.311064,0.0005,conv,cub
32,4.526333,0.169474,0.525789,0.117447,0.310638,0.0005,conv,cub
33,4.446517,0.182105,0.542632,0.131064,0.318723,0.0005,conv,cub
34,4.394772,0.203684,0.562632,0.138298,0.323404,0.0005,conv,cub
35,4.335027,0.214737,0.574211,0.14,0.321277,0.0005,conv,cub
36,4.281519,0.21,0.579474,0.13617,0.306383,0.0005,conv,cub
37,4.251517,0.220526,0.596316,0.137021,0.310213,0.0005,conv,cub
38,4.197499,0.221579,0.603684,0.136596,0.304255,0.0005,conv,cub
39,4.161022,0.221053,0.604737,0.142553,0.313191,0.0005,conv,cub
40,4.172126,0.232632,0.612632,0.138298,0.305532,0.0005,conv,cub
41,4.12416,0.217895,0.599474,0.13234,0.306809,0.0005,conv,cub
42,4.120774,0.219474,0.607895,0.136596,0.30383,0.0005,conv,cub
43,4.132024,0.240526,0.621053,0.135319,0.308936,0.0005,conv,cub
44,4.113273,0.245263,0.613158,0.134894,0.309362,0.0005,conv,cub
45,4.081064,0.230526,0.62,0.13617,0.305532,0.0005,conv,cub
46,4.065659,0.24,0.617895,0.135319,0.308511,0.0005,conv,cub
47,4.072052,0.238421,0.623158,0.136596,0.310213,0.0005,conv,cub
48,4.110673,0.220526,0.617368,0.133617,0.30383,0.0005,conv,cub
49,4.082664,0.208421,0.599474,0.133617,0.3,0.0005,conv,cub
50,4.059115,0.248421,0.619474,0.136596,0.308085,0.0005,conv,cub
51,4.07679,0.246842,0.626316,0.137021,0.308936,0.0005,conv,cub
52,4.03135,0.243684,0.627895,0.134468,0.307234,0.0005,conv,cub
53,4.033337,0.251053,0.623684,0.138298,0.313617,0.0005,conv,cub
54,4.030102,0.251579,0.636316,0.134043,0.305532,0.0005,conv,cub
55,4.020436,0.240526,0.631053,0.134894,0.305106,0.0005,conv,cub
56,4.02044,0.244211,0.622105,0.136596,0.309787,0.0005,conv,cub
57,4.028713,0.256842,0.631579,0.137021,0.303404,0.0005,conv,cub
58,4.071184,0.213158,0.591579,0.134894,0.304255,0.0005,conv,cub
59,4.032599,0.248947,0.622105,0.14,0.311489,0.0005,conv,cub
