epoch,loss,seen_top1,seen_top5,unseen_top1,unseen_top5,learning_rate,model_type,dataset
1,16.224457,0.021293,0.086692,0.060792,0.307306,0.0005,fc+conv,flowers
2,6.358723,0.029658,0.134601,0.022867,0.349693,0.0005,fc+conv,flowers
3,5.803526,0.025856,0.155133,0.022867,0.354155,0.0005,fc+conv,flowers
4,5.705738,0.0327,0.15057,0.022867,0.307306,0.0005,fc+conv,flowers
5,5.610635,0.034981,0.15057,0.022867,0.307864,0.0005,fc+conv,flowers
6,5.529583,0.034981,0.151331,0.022867,0.307306,0.0005,fc+conv,flowers
7,5.490082,0.044106,0.155894,0.022867,0.306748,0.0005,fc+conv,flowers
8,5.466888,0.053992,0.165779,0.022867,0.288901,0.0005,fc+conv,flowers
9,5.450131,0.057795,0.171103,0.022867,0.332404,0.0005,fc+conv,flowers
10,5.433158,0.056274,0.193156,0.022867,0.342443,0.0005,fc+conv,flowers
11,5.390439,0.060076,0.207605,0.023424,0.341885,0.0005,fc+conv,flowers
12,5.323033,0.073004,0.19924,0.032348,0.356944,0.0005,fc+conv,flowers
13,5.238599,0.073004,0.270722,0.055215,0.305075,0.0005,fc+conv,flowers
14,5.100497,0.06692,0.25019,0.067485,0.313999,0.0005,fc+conv,flowers
15,5.025001,0.054753,0.219772,0.072504,0.36029,0.0005,fc+conv,flowers
16,5.286579,0.025856,0.125475,0.055215,0.199108,0.0005,fc+conv,flowers
17,5.204969,0.024335,0.165019,0.074735,0.317345,0.0005,fc+conv,flowers
18,5.146765,0.073004,0.285932,0.06135,0.365867,0.0005,fc+conv,flowers
19,5.079669,0.090494,0.274525,0.104852,0.305633,0.0005,fc+conv,flowers
20,4.800383,0.106464,0.338403,0.134969,0.36029,0.0005,fc+conv,flowers
21,4.629034,0.13384,0.365019,0.108756,0.359732,0.0005,fc+conv,flowers
22,4.506798,0.139924,0.408365,0.113776,0.339096,0.0005,fc+conv,flowers
23,4.406684,0.176426,0.469962,0.118795,0.3971,0.0005,fc+conv,flowers
24,4.345339,0.180989,0.495817,0.116007,0.365867,0.0005,fc+conv,flowers
25,4.314673,0.198479,0.536122,0.111545,0.377579,0.0005,fc+conv,flowers
26,4.118212,0.207605,0.54981,0.138873,0.337423,0.0005,fc+conv,flowers
27,4.177154,0.245627,0.58327,0.133854,0.455103,0.0005,fc+conv,flowers
28,3.944599,0.253992,0.61673,0.143335,0.382599,0.0005,fc+conv,flowers
29,3.860225,0.290494,0.660837,0.146124,0.455103,0.0005,fc+conv,flowers
30,3.686852,0.304183,0.68365,0.140547,0.40937,0.0005,fc+conv,flowers
31,3.587973,0.336882,0.693536,0.144451,0.437256,0.0005,fc+conv,flowers
32,3.49118,0.36654,0.745247,0.147797,0.393196,0.0005,fc+conv,flowers
33,3.299285,0.411407,0.768061,0.137758,0.396542,0.0005,fc+conv,flowers
34,3.110485,0.455513,0.796198,0.150028,0.382599,0.0005,fc+conv,flowers
35,2.946521,0.476046,0.801521,0.138873,0.412716,0.0005,fc+conv,flowers
36,2.895769,0.476046,0.822814,0.126046,0.393753,0.0005,fc+conv,flowers
37,2.76968,0.501141,0.843346,0.126603,0.38483,0.0005,fc+conv,flowers
38,2.629738,0.526996,0.869962,0.133296,0.368656,0.0005,fc+conv,flowers
39,2.459706,0.543726,0.885932,0.134412,0.37981,0.0005,fc+conv,flowers
40,2.327248,0.575665,0.885171,0.144451,0.386503,0.0005,fc+conv,flowers
41,2.242045,0.606084,0.902662,0.144451,0.388176,0.0005,fc+conv,flowers
42,2.138236,0.626616,0.909506,0.141662,0.414947,0.0005,fc+conv,flowers
43,2.001476,0.653992,0.915589,0.140547,0.402677,0.0005,fc+conv,flowers
