epoch,loss,seen_top1,seen_top5,unseen_top1,unseen_top5,learning_rate,model_type,dataset
1,19.995504,0.022418,0.083267,0.053041,0.309002,0.0005,conv,flowers
2,5.731828,0.041633,0.152122,0.053041,0.330414,0.0005,conv,flowers
3,5.288621,0.041633,0.15052,0.053041,0.330414,0.0005,conv,flowers
4,5.398907,0.031225,0.159327,0.053041,0.330414,0.0005,conv,flowers
5,5.502235,0.031225,0.156125,0.053041,0.330414,0.0005,conv,flowers
6,5.56472,0.031225,0.157726,0.053041,0.330414,0.0005,conv,flowers
7,5.605901,0.031225,0.168135,0.053041,0.330414,0.0005,conv,flowers
8,5.621548,0.033627,0.171337,0.053041,0.330414,0.0005,conv,flowers
9,5.619017,0.036829,0.181745,0.053041,0.330414,0.0005,conv,flowers
10,5.55653,0.07526,0.216974,0.053041,0.330414,0.0005,conv,flowers
11,5.451068,0.044836,0.271417,0.053041,0.330414,0.0005,conv,flowers
12,5.228155,0.023219,0.144916,0.053041,0.298297,0.0005,conv,flowers
13,5.530642,0.043235,0.190552,0.055961,0.345985,0.0005,conv,flowers
14,4.969137,0.073659,0.277022,0.053041,0.338686,0.0005,conv,flowers
15,4.98622,0.073659,0.27462,0.091484,0.381509,0.0005,conv,flowers
16,5.306289,0.103283,0.317054,0.115815,0.354745,0.0005,conv,flowers
17,5.134439,0.076061,0.280224,0.059854,0.346959,0.0005,conv,flowers
18,4.753324,0.120897,0.397118,0.123114,0.354258,0.0005,conv,flowers
19,4.594006,0.096878,0.414732,0.094891,0.341606,0.0005,conv,flowers
20,4.644163,0.140112,0.452362,0.060341,0.386861,0.0005,conv,flowers
21,4.544786,0.148919,0.469976,0.065693,0.346959,0.0005,conv,flowers
22,4.503379,0.163331,0.498799,0.083212,0.33236,0.0005,conv,flowers
23,4.467704,0.161729,0.4996,0.06326,0.317275,0.0005,conv,flowers
24,4.445846,0.182546,0.515612,0.06764,0.296837,0.0005,conv,flowers
25,4.399335,0.177742,0.523619,0.071533,0.276399,0.0005,conv,flowers
26,4.344429,0.190552,0.544436,0.089051,0.325061,0.0005,conv,flowers
27,4.30319,0.199359,0.560448,0.094891,0.320681,0.0005,conv,flowers
28,4.223344,0.197758,0.558847,0.054501,0.409246,0.0005,conv,flowers
29,4.145503,0.216974,0.590873,0.062774,0.328467,0.0005,conv,flowers
30,4.134618,0.227382,0.604484,0.047202,0.3382,0.0005,conv,flowers
31,4.171735,0.23779,0.626101,0.062774,0.246715,0.0005,conv,flowers
32,4.022731,0.246597,0.632506,0.050122,0.334793,0.0005,conv,flowers
33,3.985163,0.255404,0.63731,0.053041,0.261314,0.0005,conv,flowers
34,3.961932,0.263411,0.641313,0.051582,0.319221,0.0005,conv,flowers
35,3.976951,0.267414,0.642914,0.054015,0.285645,0.0005,conv,flowers
36,3.974027,0.261009,0.638911,0.051582,0.318735,0.0005,conv,flowers
37,3.937262,0.267414,0.654123,0.060341,0.285645,0.0005,conv,flowers
38,3.881361,0.27462,0.658127,0.058394,0.328954,0.0005,conv,flowers
39,3.829709,0.273819,0.669335,0.062287,0.26618,0.0005,conv,flowers
40,3.791743,0.285028,0.672538,0.0618,0.268613,0.0005,conv,flowers
41,3.811025,0.272218,0.666934,0.0618,0.245742,0.0005,conv,flowers
42,3.801682,0.270616,0.66293,0.058394,0.260341,0.0005,conv,flowers
43,3.854331,0.268215,0.668535,0.059367,0.249148,0.0005,conv,flowers
44,3.85682,0.291433,0.678143,0.055474,0.271046,0.0005,conv,flowers
45,3.843529,0.29944,0.682946,0.056934,0.273966,0.0005,conv,flowers
46,3.819889,0.294636,0.663731,0.054015,0.317762,0.0005,conv,flowers
47,3.817988,0.30024,0.676541,0.06326,0.257908,0.0005,conv,flowers
48,3.858128,0.286629,0.678943,0.081752,0.283698,0.0005,conv,flowers
49,3.80762,0.297838,0.678143,0.060341,0.249635,0.0005,conv,flowers
50,3.756854,0.290633,0.677342,0.056448,0.274939,0.0005,conv,flowers
