epoch,loss,seen_top1,seen_top5,unseen_top1,unseen_top5,learning_rate,model_type,dataset
1,21.677999,0.006312,0.03051,0.025521,0.114845,0.0005,fc+conv,cub
2,6.517758,0.006312,0.031562,0.025521,0.119098,0.0005,fc+conv,cub
3,6.336857,0.008417,0.035771,0.025521,0.119098,0.0005,fc+conv,cub
4,6.275557,0.006312,0.045239,0.025521,0.119098,0.0005,fc+conv,cub
5,6.234306,0.012099,0.056286,0.025521,0.119098,0.0005,fc+conv,cub
6,6.189139,0.014203,0.063125,0.02467,0.119098,0.0005,fc+conv,cub
7,6.04092,0.032614,0.102052,0.028499,0.156529,0.0005,fc+conv,cub
8,5.726885,0.043661,0.185692,0.039558,0.24883,0.0005,fc+conv,cub
9,5.361629,0.066281,0.267228,0.059124,0.294343,0.0005,fc+conv,cub
10,5.018557,0.105208,0.38506,0.053594,0.324543,0.0005,fc+conv,cub
11,4.681479,0.143609,0.489216,0.080391,0.344109,0.0005,fc+conv,cub
12,4.349478,0.203577,0.564966,0.082093,0.354743,0.0005,fc+conv,cub
13,3.998321,0.23777,0.604419,0.086346,0.367078,0.0005,fc+conv,cub
14,3.75432,0.280379,0.653866,0.095279,0.372182,0.0005,fc+conv,cub
15,3.492444,0.319306,0.692267,0.10251,0.390047,0.0005,fc+conv,cub
16,3.294662,0.349816,0.722777,0.108464,0.384943,0.0005,fc+conv,cub
17,3.122142,0.389269,0.746975,0.108039,0.390472,0.0005,fc+conv,cub
18,2.923911,0.40242,0.776433,0.112718,0.403233,0.0005,fc+conv,cub
19,2.755814,0.439769,0.800105,0.111442,0.417695,0.0005,fc+conv,cub
20,2.583562,0.454498,0.809574,0.111017,0.424926,0.0005,fc+conv,cub
21,2.427555,0.473435,0.823777,0.120374,0.438111,0.0005,fc+conv,cub
22,2.2925,0.494477,0.824829,0.117397,0.446193,0.0005,fc+conv,cub
23,2.159097,0.498685,0.835876,0.116972,0.449171,0.0005,fc+conv,cub
24,2.035196,0.513414,0.846923,0.116972,0.454275,0.0005,fc+conv,cub
25,1.926943,0.527617,0.848501,0.119098,0.464058,0.0005,fc+conv,cub
26,1.887215,0.542872,0.854813,0.118248,0.464909,0.0005,fc+conv,cub
27,1.787333,0.542346,0.850605,0.117397,0.476818,0.0005,fc+conv,cub
28,1.64793,0.556023,0.862178,0.123352,0.471714,0.0005,fc+conv,cub
29,1.539188,0.555497,0.858496,0.117822,0.46661,0.0005,fc+conv,cub
30,1.45266,0.559179,0.863756,0.12718,0.477244,0.0005,fc+conv,cub
31,1.346418,0.564966,0.863756,0.123352,0.470863,0.0005,fc+conv,cub
32,1.261301,0.569174,0.862178,0.121225,0.46661,0.0005,fc+conv,cub
33,1.189093,0.568648,0.866912,0.123352,0.477669,0.0005,fc+conv,cub
34,1.125003,0.570226,0.865334,0.122926,0.479796,0.0005,fc+conv,cub
35,1.050949,0.580221,0.862178,0.123777,0.47852,0.0005,fc+conv,cub
36,0.968479,0.573382,0.8606,0.126329,0.473841,0.0005,fc+conv,cub
37,0.90189,0.575487,0.857443,0.124202,0.473416,0.0005,fc+conv,cub
38,0.838156,0.578643,0.861126,0.129307,0.483624,0.0005,fc+conv,cub
39,0.800667,0.566544,0.859022,0.124628,0.474266,0.0005,fc+conv,cub
40,0.731909,0.577065,0.855339,0.126329,0.47214,0.0005,fc+conv,cub
41,0.668631,0.572856,0.856391,0.131433,0.477244,0.0005,fc+conv,cub
42,0.610174,0.5697,0.857969,0.129732,0.484049,0.0005,fc+conv,cub
43,0.570543,0.57233,0.855865,0.132709,0.477669,0.0005,fc+conv,cub
44,0.559853,0.576013,0.857443,0.134836,0.492131,0.0005,fc+conv,cub
45,0.569022,0.577591,0.854287,0.134411,0.483199,0.0005,fc+conv,cub
