epoch,loss,seen_top1,seen_top5,unseen_top1,unseen_top5,learning_rate,model_type,dataset
1,20.384024,0.006322,0.031612,0.025359,0.125951,0.0005,fc+conv,cub
2,6.464798,0.006322,0.03372,0.025359,0.126796,0.0005,fc+conv,cub
3,6.301136,0.011064,0.033193,0.032122,0.126796,0.0005,fc+conv,cub
4,6.245717,0.007903,0.048472,0.042265,0.126796,0.0005,fc+conv,cub
5,6.197077,0.021602,0.071654,0.040152,0.132291,0.0005,fc+conv,cub
6,6.087402,0.02687,0.08588,0.042688,0.154269,0.0005,fc+conv,cub
7,5.850958,0.029505,0.126976,0.062553,0.234573,0.0005,fc+conv,cub
8,5.563848,0.04373,0.181243,0.073964,0.271344,0.0005,fc+conv,cub
9,5.342891,0.062698,0.267123,0.092561,0.305156,0.0005,fc+conv,cub
10,4.995788,0.112223,0.371444,0.139053,0.376585,0.0005,fc+conv,cub
11,4.646174,0.125395,0.435195,0.142434,0.407861,0.0005,fc+conv,cub
12,4.424948,0.148051,0.467861,0.147506,0.419696,0.0005,fc+conv,cub
13,4.221692,0.192308,0.536881,0.154691,0.448859,0.0005,fc+conv,cub
14,3.9766,0.24921,0.601159,0.16568,0.45224,0.0005,fc+conv,cub
15,3.726328,0.286091,0.655427,0.182164,0.459425,0.0005,fc+conv,cub
16,3.420143,0.337724,0.701791,0.186813,0.467878,0.0005,fc+conv,cub
17,3.22355,0.374078,0.728135,0.189349,0.462384,0.0005,fc+conv,cub
18,3.004916,0.393572,0.741307,0.187658,0.460693,0.0005,fc+conv,cub
19,2.828505,0.407271,0.770285,0.174556,0.469992,0.0005,fc+conv,cub
20,2.743725,0.434141,0.789252,0.169907,0.483094,0.0005,fc+conv,cub
21,2.528749,0.445732,0.795047,0.169907,0.489434,0.0005,fc+conv,cub
22,2.385697,0.463119,0.807165,0.164835,0.486475,0.0005,fc+conv,cub
23,2.276118,0.500527,0.816649,0.164413,0.484362,0.0005,fc+conv,cub
24,2.130331,0.498946,0.826133,0.161454,0.491547,0.0005,fc+conv,cub
25,2.028238,0.514752,0.831401,0.16399,0.489011,0.0005,fc+conv,cub
26,1.936521,0.533193,0.83509,0.162722,0.48732,0.0005,fc+conv,cub
27,1.860884,0.528978,0.836143,0.161454,0.480981,0.0005,fc+conv,cub
28,1.730688,0.538462,0.83667,0.169062,0.486898,0.0005,fc+conv,cub
29,1.655054,0.545838,0.839305,0.161454,0.486052,0.0005,fc+conv,cub
30,1.56117,0.55216,0.844046,0.170752,0.480135,0.0005,fc+conv,cub
31,1.492564,0.541096,0.840885,0.166948,0.481403,0.0005,fc+conv,cub
32,1.39159,0.556375,0.847734,0.171175,0.478445,0.0005,fc+conv,cub
33,1.363182,0.56059,0.846681,0.169907,0.483939,0.0005,fc+conv,cub
34,1.315487,0.563751,0.841412,0.170752,0.487743,0.0005,fc+conv,cub
35,1.21844,0.558483,0.8451,0.172866,0.486898,0.0005,fc+conv,cub
36,1.161507,0.555848,0.8451,0.16568,0.482671,0.0005,fc+conv,cub
37,1.089013,0.566913,0.848261,0.171598,0.484784,0.0005,fc+conv,cub
38,1.043552,0.562171,0.846681,0.171175,0.478445,0.0005,fc+conv,cub
39,0.944809,0.565332,0.844573,0.171175,0.476754,0.0005,fc+conv,cub
40,0.893008,0.562698,0.839831,0.169484,0.483094,0.0005,fc+conv,cub
41,0.817945,0.561644,0.843519,0.172443,0.480558,0.0005,fc+conv,cub
42,0.775455,0.565859,0.844046,0.171175,0.476754,0.0005,fc+conv,cub
43,0.758076,0.567439,0.844046,0.172866,0.484362,0.0005,fc+conv,cub
44,0.688788,0.567439,0.846681,0.172866,0.472527,0.0005,fc+conv,cub
45,0.648159,0.557956,0.841412,0.172443,0.479713,0.0005,fc+conv,cub
46,0.592791,0.567966,0.843519,0.174556,0.486052,0.0005,fc+conv,cub
47,0.568327,0.562171,0.847208,0.166526,0.474641,0.0005,fc+conv,cub
48,0.55906,0.563224,0.840358,0.167371,0.47929,0.0005,fc+conv,cub
49,0.516185,0.562698,0.835616,0.162722,0.478867,0.0005,fc+conv,cub
50,0.462651,0.55058,0.846154,0.17033,0.478867,0.0005,fc+conv,cub
