epoch,loss,seen_top1,seen_top5,unseen_top1,unseen_top5,learning_rate,model_type,dataset
1,19.420022,0.009552,0.104335,0.072618,0.351099,0.0005,conv,flowers
2,5.69557,0.028655,0.158707,0.072618,0.351099,0.0005,conv,flowers
3,5.325354,0.035268,0.158707,0.072618,0.351099,0.0005,conv,flowers
4,5.393058,0.028655,0.164585,0.072618,0.351099,0.0005,conv,flowers
5,5.591727,0.028655,0.144747,0.072618,0.351099,0.0005,conv,flowers
6,5.715958,0.028655,0.144747,0.072618,0.351099,0.0005,conv,flowers
7,5.775186,0.02939,0.154298,0.072618,0.351099,0.0005,conv,flowers
8,5.739245,0.037472,0.177076,0.072618,0.351099,0.0005,conv,flowers
9,5.659768,0.039677,0.176341,0.072618,0.351099,0.0005,conv,flowers
10,5.576005,0.057311,0.175606,0.072618,0.351099,0.0005,conv,flowers
11,5.488089,0.05878,0.198384,0.072618,0.351099,0.0005,conv,flowers
12,5.389449,0.066128,0.218222,0.072618,0.355763,0.0005,conv,flowers
13,5.295492,0.07568,0.250551,0.072618,0.40573,0.0005,conv,flowers
14,5.186558,0.068332,0.265246,0.074617,0.4004,0.0005,conv,flowers
15,5.101531,0.066863,0.265981,0.094604,0.412392,0.0005,conv,flowers
16,5.074953,0.094783,0.293167,0.056629,0.373751,0.0005,conv,flowers
17,5.008777,0.084497,0.277737,0.101932,0.411726,0.0005,conv,flowers
18,4.98941,0.123439,0.3277,0.062625,0.401066,0.0005,conv,flowers
19,4.906714,0.110948,0.364438,0.139241,0.419054,0.0005,conv,flowers
20,4.720898,0.127112,0.38795,0.091272,0.371086,0.0005,conv,flowers
21,4.67876,0.124173,0.445261,0.109927,0.417722,0.0005,conv,flowers
22,4.617874,0.135929,0.442322,0.08461,0.4004,0.0005,conv,flowers
23,4.572519,0.146951,0.468773,0.115923,0.385077,0.0005,conv,flowers
24,4.468951,0.159442,0.502572,0.083944,0.357761,0.0005,conv,flowers
25,4.425603,0.168259,0.513593,0.063957,0.410393,0.0005,conv,flowers
26,4.35431,0.199853,0.526819,0.066622,0.408394,0.0005,conv,flowers
27,4.291616,0.216018,0.550331,0.077948,0.381079,0.0005,conv,flowers
28,4.167376,0.216752,0.572373,0.077948,0.350433,0.0005,conv,flowers
29,4.11572,0.235121,0.597355,0.078614,0.342438,0.0005,conv,flowers
30,4.089119,0.240265,0.612785,0.082612,0.331113,0.0005,conv,flowers
31,4.025961,0.252755,0.608376,0.081279,0.346436,0.0005,conv,flowers
32,4.019989,0.268185,0.614254,0.079947,0.367089,0.0005,conv,flowers
33,3.96955,0.266716,0.638501,0.083278,0.393071,0.0005,conv,flowers
34,3.91055,0.292432,0.652461,0.075949,0.353098,0.0005,conv,flowers
35,3.873546,0.283615,0.660544,0.062625,0.359094,0.0005,conv,flowers
36,3.878885,0.304188,0.673035,0.055963,0.328448,0.0005,conv,flowers
37,3.824644,0.324026,0.696547,0.05996,0.323784,0.0005,conv,flowers
38,3.662474,0.339456,0.702425,0.051299,0.32978,0.0005,conv,flowers
39,3.588406,0.338722,0.725202,0.053298,0.341106,0.0005,conv,flowers
40,3.564401,0.355621,0.722263,0.063957,0.339773,0.0005,conv,flowers
41,3.585859,0.362968,0.74651,0.055296,0.336442,0.0005,conv,flowers
42,3.551929,0.364438,0.744306,0.051299,0.346436,0.0005,conv,flowers
43,3.485699,0.378398,0.749449,0.051299,0.339107,0.0005,conv,flowers
44,3.453217,0.380602,0.756796,0.053964,0.353098,0.0005,conv,flowers
45,3.387947,0.38795,0.763409,0.055296,0.34044,0.0005,conv,flowers
46,3.34937,0.390889,0.767083,0.058628,0.357761,0.0005,conv,flowers
47,3.331996,0.398237,0.77737,0.060626,0.335776,0.0005,conv,flowers
48,3.319564,0.409258,0.778104,0.063957,0.347102,0.0005,conv,flowers
49,3.267246,0.418075,0.776635,0.066622,0.345103,0.0005,conv,flowers
50,3.233174,0.429831,0.779574,0.063957,0.347768,0.0005,conv,flowers
